"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"960894893948934";"du Einzelfall .";"public";"";"";""
"962272650477825";"wer Till Schweiger . Mandat vertreten er . was qualifizieren ihn zukünftig anzlerkandidan einer draengen probier Europa diskutieren nähern wir sich mal langsam . Schauspieler -- anscheinend Etzwerker Filmfoerdermittel akquirierend Schweiger treffen sich Wirkung kalkulieren künstlich hochgerutscht Aufregung massenhaft Poebelei chancenlos SPD anzlerkandidaten beide ernst Gesicht . Schweiger Fluechtlingsheim bauen . er Gesellschaft anscheinend Osterrode kaufen benötigen er Utzung . was sicher Belegung finanzieren Steuergeld . böswillig man annehmen Schweiger euer persönlich Portemonnaie Fluechtlinge brauchen Scharfrichter verurteilter Schweiger euer Fluechtlingsdiskussion geeignet Henker Befragung Abschaffung Todesstrafe . Schweiger -- Gabriel -- Indenberg all anderer Effekthascher derzeit Schuld -- es Fluechtlingshilfe Diskussion geben sich jemand Diskussion real Tatbstaend einlassen . perspektivlos jung Mensch Balkan schwerst traumatisiert Familie Afghanistan Syrien Angeworben falsch versprechend gelockt Afrikaner Topf werfen kräftig verkehren Refugees arm Welcome druebergeschrieben -- sehnlich klein Ecke stehen Wahrheit wahrhaben bruellen . auffällig massiv Grossteil Realitaetsverweigerer -- Anflug Gegendiskussion Azikeule erschlagen versuchen Salaer steuerfinanziert Einrichtung verdienen es geradezu grotesk Politiker -- der Mandat Waehler entscheiden der Politik Fluechtlingsstroem produzieren sich Schulmeister aufführen jeglicher Differenzierungsversuche stammtischparole abtun . was wünsch geschehen derzeit uns Perspektive geben es eu sie sie Gemeinschaft integrieren man unterscheiden Ankoemmlingen Balkan Bedürftigen riegsgebieten . Merken undifferenziert Parolensprechend es Unterschied geben -- Asylsuchender -- bedroht Mensch der Undifferenzierung euer sich nutzen es wirtschaftlich Unterschied geben Westeuropa Balkan . der dieser negativ Stimmungslage Achtel Euer Asylsuchender veraendern . bäuerlich Mensch illegal mal vorhanden Einteilung anderer unterschiedlich Wirtschaftszone reale euer Gemeinwesen existentiell gefährlich Traum -- Einteilung negieren Bevölkerung entscheiden asylsuchende körperlich seelisch bedrohen . wer asylunterkuenft anzünden Verbrecher . wer Heim demonstrieren Ursache Wirkung verstehen . sich Appell richten Verantwortung tragen . Protest gehören Reichstag Anklage Mensch -- der uns Politik -- der Stroem erzeugen erzeugen es breit Frönt geben Situation eu sich ausnutzen Asylindustrie sich privat Goldne Rase verdienen . womit wir Schweiger .";"individual";"";"";""
"961954690509621";"Stefanie Bürger -- sieh es mal so.wir Verfassungsschutz der uns Verfassung schützen was Volksvertreter . eigentlich Volkszertreter .";"individual";"";"";""
"960878547283902";"ich schmunzeln wir Gedanke .";"public";"";"";""
"961161183922305";"link Pack uns nennen uns egal wir was arbeitsscheu Faul . linker Zeck benennen .";"group";"";"";""
"960927883945635";"arm Heyak . Fake Profil .";"individual";"";"";""
"960872767284480";"CH AE Afrikaner abschieben reinlassen 1.SAMSTE -- 2.Unterentwickelt -- 3.Schlagfertig -- 4.UBEEHRBAR . Oooh hohen ich Bombenleger leiden ich sofort AZ AE Ausländer abstempeln . Wayne Train .";"group";"";"";""
"960908547280902";"deutsche laden sich bietend Eubürger pflegeleichen -- der sicher .";"group";"";"";""
"960857753952648";"du .";"public";"";"";""
"961186773919746";"meister schreien Ahnung wer Wort bedeuten .";"group";"";"";""
"946613142043776";"abschiessen .";"group";"";"";""
"948209201884170";"Arbeitsplatz raus . Sozialhilfeempfänger rein.seit . Jahren.wer meckeren . .";"public";"";"";""
"951564908215266";"ich hab es mehrere Beitrag FBSeite erörtern . der Zelt Material Atastrophenfall . es Hochwasser anderer Atastrophe Fall deutsch Bürger Schutz vorhanden Schön -- .";"public";"";"";""
"957606537611103";"ich paar schön Mpression vergangen Montag . Chemnitz . Erzgebirge Montagst Pegida . Dresdner These Dresden Zeigt Wiesgeht .";"group";"";"";""
"977033172335106";"der Zsambek Stadt sehen Flüchtling gefahr Super .";"public";"";"";""
"962166077155149";"-- Tschechien Arikatur ermitteln fraglichen . der Fußballfan irgendwie interessieren ich Tscheche -- anderer osteuropäisch Machbar weichgespülen -- es Machthaber gerne du . Straße Montagst Pegida .";"group";"";"";""
"946638805374543";"wählen . ich Wahl ich wählen .";"public";"";"";""
"946717165366707";"München bunt zunehmend verdrecken . Bunt scheinen schön Saubär -- sie erkennen Möcht wissen es Zuhau aussehen .";"group";"";"";""
"960987813939642";"Aha lieb deutsch Politiker -- Einer Durchblick erlangen der euch befürchten .";"group";"";"";""
"966728836698873";"man sich Amen merken du man 1989 verpassen .";"public";"";"";""
"946661322038958";"lieb anette.es Fakt -- Großteil -- Frage positiv interessiert mal schnell Babysitter Handelst ebenfalls überzogen -- -- der -- meist indes planbar.außerdem man Kind -- bestimmt Alter mitnehmen .";"individual";"";"";""
"960877380617352";"475097.";"public";"";"";""
"962189707152786";"völlig marquez du Türm stehen du . wer helfen du polnisch arme du sie Türm verjagen du Eutroph .";"individual";"";"";""
"951533558218401";"Bevölkerung Flüchtling stören verlegen Ungarn Flüchtlingsunterkünft Stadt Randgebiet . Haltung Regierung klar . abinett Unterkunft bewohnt Gebiet weg erklären Sprecher nnenministerium . Übergangsunterkünft Zeltlager einrichten sagen Stabschef Ministerpräsident Viktor Orban -- Jano zart Grenze Serbien einrichten . örtlich Bevölkerung stören Masse Flüchtling -- sagen .";"public";"";"";""
"966753233363100";"Tesch drehen sich Postillion Tüte du .";"individual";"";"";""
"966745466697210";"PEGDAS Berlin .";"group";"";"";""
"960928907278866";"ichjetzt Pegida Fan .";"group";"";"";""
"960864323951991";"Jasmin -- der belegen baufällig Geld Asylindustrie .";"individual";"";"";""
"960886800616410";"Mischpoke Dresden explizit nennen Senf . es Platz Camp Berta voraussetzen Herr Bürokrat gutmenschen mal nickt sofern es gewiß klein Rueckstau geben .";"group";"";"";""
"957924150912675";"Ulturbereicherung Riminalitätsbereicherung .";"public";"";"";""
"977033475668409";"[@LINK]";"public";"public";"";""
"961925653845858";"[@LINK]";"public";"public";"";""
"960882513950172";"ruhig Stellung Bürger .";"public";"";"";""
"962166503821773";"Slawen Europäer . nachtrage vieler Flüchtling z.B. Polen aufnehmen Wlodzimierz -- Wiktor -- Pawel Grzegorz zulassen Frau irgendwelcher Wesen Afrika nah Osten vergewaltigen sie ebenfalls einsehen Geld Mensch spenden es verdienen Polen Christentum -- Heimatlieb Ationalstolz stark verbreiten . Tugende schützen jeder worunter Westeuropa momentan leiden .";"group";"";"";""
"962167973821626";"Mensch Asylant .";"group";"";"";""
"977039172334506";"Achricht stehen Foto bitte 6 Antwort . religiös Ibyer . du . -- . du . . . Muslim Europäer Land vertreiben wobei sie ihnen folgend Möglichkeit geben . Muslim . Lösegeld zahlen . Muslim Europäer Land vertreiben -- gib ihnen nächster einfach du Wahlmöglichkeit Muslim Lösegeld zahlen . Tod . automatisch Übersetzung Gefällt mir i Antwort i. 2 Stunde .";"group";"";"";""
"951573788214378";"nichts interessiert dumm Steuerzahler .";"public";"";"";""
"960888313949592";"Bravo PEGDA . er sag stark ich bewundern Redner -- polizeilich schützen sie vögel anspucken beleidigen . linke demütigen beleidigen Meinung kund .";"group";"";"";""
"977035139001576";"[@LINK]";"public";"public";"";""
"960912113947212";"Til Schweiger boykottieren .";"individual";"";"";""
"961239113914512";"ich man der herstellen Alleine linker zeigen was sie erwarten man ihnen umgehen euer kross Maul euch vergehen ihr sehen es Meinung er gutmenschen .";"group";"";"";""
"960862410618849";"gehören sich ich stolz Nationales .";"public";"";"";""
"966892863349137";"Hartmut Schulz -- UPS . Müll sich geben Bachmann Azitruppe Anzeigen . was brauchen ihr mehr . Bachmann Petry Festerlin . . Hitler der . schreien ihr mal Bachmann Führer Heil Bachmann . man ihr Bekloppt .";"group";"";"";""
"967652003273223";"Deutschland gehören uns Schmarotzerflüchtling unser Anwesen verpesten mehr erhalten Hartz V Empfänger -- Steuergeld bezahlen zerstören Müll Etage einfach runterballern -- Bürger deutsch Staat beleidigen schlagen Youtube einstellen primitiv Affenvolk gehören schicken sie hergekommen Flieg sie hergekommen Sinn .";"group";"";"";""
"977150488990041";"Gauck sich Schäme Doofheit GebissSteinbruch .";"individual";"";"";""
"960976750607415";"deutsch issen Gan Zieh VorbildsDoitscher Poop .";"public";"";"";""
"966755276696229";"Mist . du .";"public";"";"";""
"951535701551520";"D D D kurzfristig D D D klar . man Bedeutung Begriff neu politisch deutsch Mundart abändern Zeitdauer .";"public";"";"";""
"957631880941902";"ich stolz Sachse es verleugnen . Gruß Mannheim . du .";"public";"";"";""
"951679868203770";"glaubst du Reinrassigkeit Volk . Geschichte aufpassen Mensch anfingen jeder ontinent bevölkern Ritter Reuzzüge Frau entführen eugenischen sich Sipp vemischn . Volkerwanderung geben es somit sagen geben es glauben reinrassig Volk Welt Deologie -- Hitler sie abhaken .";"individual";"";"";""
"957828560922234";"einfach lassen -- Dresden Chemnitz einzig vereinen Pegida leben .";"group";"";"";""
"977029089002181";"der alle Anfang schlimm .";"public";"";"";""
"962196003818823";"Antwort Fan Brün halt dich fest Welt verrückt Bild .";"public";"";"";""
"961147190590371";"Schweiz .";"public";"";"";""
"960973067274450";"Yeahllllllll .";"public";"";"";""
"961095943928829";"lest mal Bericht österreichisch Geheimdienst VSA Schlepper bezahlen . Unterhaltung .";"public";"";"";""
"951532891551801";"D. sie gerne mal versuchen geben es sicher etlicher Sammelklage Mord Totschlag . der Politiker sich mal erlauben sicher Teufel .";"individual";"";"";""
"962255790479511";"wir . du .";"public";"";"";""
"946618272043263";"hör bitte Lost . mi -- ich nazi.etc.schreib einfach .";"individual";"";"";""
"960867653951658";"Herr Hufen .";"individual";"";"";""
"960964183942005";"D ihr Einstellung indisch live sie träumen Welt jeder er gerne möchten Sozialleitung misstrauen ich sagen Wahnsinn . Rentner -- Ruhestand verleben sie es gerne möchten sie genug .";"individual";"";"";""
"961104190594671";"Angucke . Flüchtling Politiker Zirkus vorführen Presse verlogen Regierung . alle schön inszenieren friedlich Protest Riegstreiberei erwünscht Frage Ursache Flüchtlingsströme ad Absurdum lächerlicher ziehen . Diener Staat Aushilfssheriff geben sich ächerlichkeit preisen du .";"public";"";"";""
"960863123952111";"Toll -- Geld anderer Million Scheinasylant Balkan . Bochum schließen 34 Turnhalle Mi. 5.08.2015 -- 1727 Bochum i. Woche Beginn neu Schuljahr Stadt 34 Turnhalle Gefahr herabfahrend Deckenteil schließen . betroffen Schule drohen wochenlang Ausfall Sportunterricht . m Juli Halle Deckenteile herabgefall 34 Halle ähnlich Onstruktion ermitteln . Überprüfung Halle sich statisch ausreichend stabil erweisen sagen Stadtsprecher . gesperrt Halle September überprüfen Sanierung Hallendecke dauern sicher stehen fest . sporthallen -- Asylbewerber unterbringen betroffen insgesamt geben es Bochum 80 Sporthall .";"group";"";"";""
"977014839003606";"Tür Festung Europa . gerecht Verteilung Asylforderer EU Staat -- Gedanke -- Politikdarsteller tuend denken er tuend denken . aussehen Lest ihr Artikel -- bzw Auszug . Fachkräft Germoney -- Schweden Co. -- der dämlich sogenannter Flüchtling heilig Gral erheben Flüchtling -- Flüchtling alle abstimmen Amen tanz Unkontrolliert importieren wir zukünftig sprenggläubig Surensöhne -- ansässig Salafister -- Freude gesandt neu Bruder -- glatt Beschneidungsnarbe platzen . verlassen gleichzeitig zehntausend eitungsträg bunt Regierung horten zukünftig Transferleistungsempfänger importieren gutgehen . Auszug Flüchtling -- der Budapest -- Calais Traiskirche sitzen der Deutschland England laut Plan gerecht Verteilung künftig Bulgarien -- Polen Litauen dieser erbittert Widerstand akzeptieren schlicht unmöglich . wer exekutieren Polizei bewacht Deportationszug Europa rollen lassen Zehntausend hunderttausend Mensch Wille -- verbringen . Migrant anschließend sie Preis hinwollen -- physisch Gewalt festhalten sie flugs sie herkam sozial eistung Arbeitserlaubnis bestimmt Ort knüpfen genauso scheitern wir Mensch Zweifelsfall verhungern lassen sie sich gerecht verteilen lassen Migrant ändern verbringen Migrant der Migrant einrollen i. wer vernünftig Onzept halten gedanklichen . Straße Montagst Pegida .";"group";"";"";""
"960944407277316";"es Sinn .";"public";"";"";""
"966638140041276";"Ivestream alle Chemnitz Montagst Pegida .";"public";"";"";""
"977062995665457";"dulden Christ sich Jude Heide . sie bekennen sich sie töten .";"group";"";"";""
"947694621935628";"ich denken man man Grenze Deutschland möchten mir ziehen Masche .wenn mir jemand was sagen .sage . ich willen du sie nehmen . Antwort .";"public";"";"";""
"946726812032409";"Spaß Pack .";"public";"";"";""
"960936737278083";"Patriot agil ich denk mal der anderer Ame geben es du Bernhard zwack Patriot . Patriot ich .";"public";"";"";""
"951582564880167";"1300 Bett .";"public";"";"";""
"967088306662926";"Alfred Fredi Brandt . du siehst überall Azis -- bitte dringend Therapeut aufsuchen es spät . Hoffnung sterben bekanntlich zuletzt .";"individual";"";"";""
"967090683329355";"-- ich wohnen Braunschweig .";"individual";"";"";""
"952110251494065";"wobei echt Esel Berlin Bundestag sitzen alle .";"group";"";"";""
"977059688999121";"[@LINK]";"public";"public";"";""
"951534324884991";"ich mir sicher .";"public";"";"";""
"951927608178996";"Frage man Befürworter Mischvolke man es finden es vieler einzigartig Rasse Volk Erde geben . Politik Europa weitermacht wir Mischvolk Sprache euren aussterben . Ras Mensch Sprache Ergebnis sich jeder selber fragen was er finden .";"public";"";"";""
"946596388712118";"ich mal sagen lieb Hausbesitzer -- mal eurer überschüssig Zimmer vieler Asylant jung alt brauchen Plätzchen rufen ich mal konkret poch Deutschland bunt arm Mensch aufnehmen . sagen geben mal Bett ich brauchen sie sicher stehen ich irgendwann Wahnsinn mal . lieb Frau Merkel er Team -- HR Platz euren Haus UXUSVE -- mal Vorbild nehmen euch Schwung Asylant Haus Rest verteilen er eurer noblen reich Achbarschaft -- der mal vorbildlich Politik .";"group";"";"";""
"960866370618453";".. Uniform Ationalsozialist . negativ behaften . man es neu definieren . eu Anlauf Ntegration -- . du .";"public";"";"";""
"960884717283285";"ich lesen Presse hören Nachreicht du du FB .";"public";"";"";""
"960892920615798";"du Polizeieinsatz es Dienstagabend Erstaufnahmeeinrichtung MariaWard Eichstätter Residenzplatz Massenschlägerei Beamter Auseinandersetzung Zimmergenossen rufen . Einzelfall .";"public";"";"";""
"946762282028862";"Verstehen ich PEGDA Azis -- sehen oho . müssten ihr Unterstützung Demos .";"group";"";"";""
"962349077136849";"Thomas Biegel schaun Postfach sonstig .";"individual";"";"";""
"966638440041246";"Danke du .";"public";"";"";""
"960876987284058";"er sagen was ihr wollt.omischerweise wir Problem -- Ukraine -- Pegida -- TTP -- Griechenland Zerfallserscheinunge EuroZone . anscheinend Punkt erreichen sogar lügend desolat Zustand EuroZone schön reden . setzen man altbewährt System -- Volk beschäftigen -- Zustand abzulenken es seltsam ausgerechnet soviel -- wobei 80kein Asylgrund haben.ch gutgelaunt -- muskulös eher rumlaufen . Eidensweg -- sie verpflegen . Sache System .";"public";"";"";""
"961230973915326";"Systemmedie sitzen gestern C.E.v . schnitzl bezahlen Regime vorgegeben Text glaubhaft vortrag Claus journal bekommen wahrheitswidrig hetzerisch Momentan knapp 12 MOE EURO pro frei Mitarbeiter System ZDF . Verona Pooth Werbung kik sie Lamott geil finden . . sie einstreichen . dieser Geld AES -- sogar Volk Vaterland verraen Politiker es du .";"group";"";"";""
"951541631550927";"mehrere hundert Asylbewerber was mich erschreckt Tweet THW 1300 Feldbett . der viel klein Stadt Meißen O.";"public";"";"";""
"977022695669487";"stimmen .";"public";"";"";""
"962169650488125";"ich zweifeln . Til Schweiger .";"individual";"";"";""
"961234190581671";"Grenze gewiß Staat G7Gipfel schließen es gewiß Staat VSAPflicht einführen Problem erledigen .";"public";"";"";""
"961014363936987";"verblendet inksversiffte irgendwelcher Gegenargument einfallen wissen sie euer gewöhnlich völlig themenirrelevant Thema Rechtschreibung Grammatik .";"group";"";"";""
"962513997120357";"-- deutsch Nachbar -- sehen wir sich multikulturell Druck Grenze sie auswirken . der wir Tscheche vermeiden ich hoffen es du sammelstn stark Kampfnation du etwas Menge . Glück .";"public";"";"";""
"966956483342775";"Herr Hartmut Schulz .";"individual";"";"";""
"960882120616878";"hahha Monat reden wir Spaziergang wir Rassist all Übel Welt .";"public";"";"";""
"977041242334299";"er Haupt arschloch du .";"individual";"";"";""
"960886233949800";"[@LINK]";"public";"public";"";""
"951587988212958";"jeder anpacken bekommen Taschengeld 2500 Euro . Wessi betiteln Ossi 25 ewig Ärger Ausländer bevorzugt behandeln 2 . euch mal ich Westen du .";"group";"";"";""
"946659512039139";"hoffentlich polteren es kräftig .";"public";"";"";""
"962139500491140";"sie ernen wer sie säen du .";"public";"";"";""
"946611872043903";"Wunderbar -- hoffentlich diesmal Stadtbezirk Stimmenanteile rot rot grün stecken . der Willkommenskultur . nichts passieren .";"public";"";"";""
"961081237263633";"es vernünftig Grenze entrollen geben Thema Abschiebung existent .";"public";"";"";""
"960952977276459";"mich wirken Beitrag Theaterstück -- voll Nszenierung gering Ritt aktuell System äußern . es scheinen es einige intellektuell Bürger Interne Frust unangemessen Weise darstellen was vieler anderer konstruktiv Ritt äußern ebenfalls aktuell Geschehen einverstanden du .";"public";"";"";""
"977061592332264";"[@LINK]";"public";"public";"";""
"977047979000292";"wahnsinn mal Bericht Bild verfehlt Politik erwähnen du .";"public";"";"";""
"977024042336019";"Asylforderer treffen es voll opf.es eher heiß Asylsuchender .";"group";"";"";""
"960984053940018";"[@LINK]";"public";"public";"";""
"960851233953300";"[@LINK]";"public";"public";"";""
"962227707148986";"laufen alle schmieren .";"public";"";"";""
"964092133629210";"Medium ÜGE offensichtlich . . . es sein fassen du .";"public";"";"";""
"966649523373471";"Bankok geben BombenAnschlag . . Musel zetteln Terror hoffentlich fallen mal Groschen Träumer .";"public";"";"";""
"961240137247743";"Udo Görtz woran DU fest Pegida Abschaum -- arbeitsscheu Gesindel . Warste mal . meister Spaziere ihr arbeiten . du sich Sorge arbeitsscheu Haste . dir mal Punkteplan durchgelesen . was bitteschön rechts .";"individual";"";"";""
"962167287155028";"[@LINK]";"public";"public";"";""
"951901774848246";"vorgenannt Siedle 52 Strophe ..";"public";"";"";""
"960921797279577";"Raussssssssss . schnell .";"public";"";"";""
"951534568218300";"wir schreiben 2015 -- Herbst 2017 es Weg .";"public";"";"";""
"961092740595816";"scheinbar momentan erwünscht .";"public";"";"";""
"967088909996199";"wir wissen wir Mund ausmachen .";"group";"";"";""
"952119071493183";"Muslime .";"individual";"";"";""
"951551574883266";"Stephanie Schulz -- klagen dauern -- ich glauben geben es eher Mord Totschlag . ich denken -- der Schlafschafe aufwecken sich gefallen lassen . ich lassen niemand rein eher bringen ich sich . Gruß Mannhim . du .";"individual";"";"";""
"957619584276465";"Onlinespiegel wir sinngemäß Weicheier -- wir uns Regenguss AltmarktgalerieArkade stellen Ok -- wissen wir wer uns vorbringen .";"group";"";"";""
"962167750488315";"[@LINK]";"public";"public";"";""
"946658702039220";"er Fluechtlinge aufnehmen er Platz .";"individual";"";"";""
"960927637278993";"Asylant -- umso mehr Rentner -- anderer Sozialschwach .. nett Vorstellung .";"public";"";"";""
"960887410616349";". Hoppla .";"public";"";"";""
"957810160924074";"Einfach lassen Dresden er Spitze .";"group";"";"";""
"946527012052389";"Moe Mac -- du betrunken leidest du chronisch cerebral Diarrhoe . Beitrag zinsfrei sinnlos Thema Aussehen hättest DU mal angeschnitten . mal Frage -- 44 Geburtsjahr Q. wer Typ Bild . D.";"individual";"";"";""
"977073308997759";"mir mal erzählen . Europäisch Schengen -- Dublin anwenden . nehmen wir eigentlich Indergärt Schule Geld Forderer 9 Mrd. veranschlagen Wimper zucken stehen wir wir mal dumm deutsch Volk Schlachtbank führen .";"public";"";"";""
"966664216705335";"Stream ich Bedank euch .";"group";"";"";""
"960886167283140";"[@LINK]";"public";"public";"";""
"960894250615665";"überlegen wert .zumindestens 2 generativen man Ruhe überlegen weisen .";"public";"";"";""
"977023632336060";"mir es irgendwelcher Gesinnungseck hinterherlaufen -- mal klar differenzieren uns Einwohner Deutschland Politik verraten massiv wirtschaftlich schaden es sich ausgeholfen .";"public";"";"";""
"957817904256633";"lassen . vergesst Ausländer herkommt rücken wir amerikanisch Zustand Stück nah Amerika Chaos .";"public";"";"";""
"961099357261821";"ZDF Sendung Flüchtling . Retschmann Osten vollstopfen .";"public";"";"";""
"961973600507730";"dieser mal Usw heraus forcieren . du .";"public";"";"";""
"962237647147992";"sie alle wer ich schreiben falsch interpretieren . ich es .";"individual";"";"";""
"977027702335653";"du . ungarisch Bahnhof .";"public";"";"";""
"951572768214480";"irgendwas nacharbeit leben nochmal nachgeschoben lässen es sich leben Kindergeld . der Mischvolk schaffen hoffen der deutsch Frage schlau de kosten hüpfen Krankhaft Kulturbereicherer Reinschleppe schweigen normal deutsch Minder er existenzängste Arbeitsmarkt Gesamtsituation . Nacharbeite egal hart 4. bestimmt Afrika leben Körnig Afrika verwüsten eutroph dran .";"group";"";"";""
"977026749002415";"USA bzw finanzieren verbündeter SaudiArabien Terrorist Flüchtlingssturm Europa ziehen anschließend sozial Unruhe ausbricht.die Ami sorgen sogar ebenfalls Unruhe Fema Z ähnlichen wen schlimmerbetreiben selektiern Juni sogar Bürger wer direkt sterben -- wer wer treu ergeben . anschließend weltweit rufen ausbrechen kämpfe ran vs. Israel SaudiArabien ausgelöst.da Ziel erreichtgroß Weltbevölkerung auslöschen Rest komplett entroll Zwangsarbeiter einsetzen -- alle Mikrochips Fema ausstatten was USA Afrika teilweise 2013 Fall Mal schauen es dauern momentan sperren .";"public";"";"";""
"962747137097043";"vollkommen mal was .";"public";"";"";""
"977031212335302";"Untergang Europa .";"public";"";"";""
"960926387279118";"Tust ÜGE . du .";"public";"";"";""
"966948773343546";"gestern Peggy du Pegida RW Duisburg ich versprechen klein Rede halten . es feste regnen wundern euch gering Beifall -- Hand voll Regenschirm festhalten wir Duisburg Wetter Schnee Hagelschauer -- hiss Sommertag Sturmbö Dauerregen . wir lassen sich nichts abhalten Veranstaltung durchführen ich Wetter Antifa . vieler Polizei -- der Gegendemonstrant Antifa -- Verbot kriminell Vereinigung ich Rede fordern absolut Griff du Rede gestrig Veranstaltung Duisburg finden ihr Pegida . er facebookseiten .und ihr mal lasst ruhig ich . Dankeschön . du .";"public";"";"";""
"957886570916433";"D Asylantrag 99 ablehnen 99 bleiben erklärst du dir der .";"individual";"";"";""
"957710560934034";". geben es mal Spruch . 1989 schließen euch .";"public";"";"";""
"962142200490870";"wir deutsche Eigenständigkeit erhalten . Geschichte zeigen es ationalitäten führen Spannung . Ex Juguslawien ex Sowejtonion . Russland .";"public";"";"";""
"957889700916120";"WOW . Danke inkl lieb Rene . sagen WAHRHET . unaufgeregen . Danke nochmals DAE inkl.";"individual";"";"";""
"960851240619966";"[@LINK]";"public";"public";"";""
"977102835661473";"Julia Schmidt easy -- selber Berliner . einmalJahr ich Eukölln Jung Sonnenallee . Grad Weserstr . Krass Eukölln 10 MediaMarkt Werbung türkisch Muslim überrennen uns mimimi . Hust . Gentrifizierung halt .";"individual";"";"";""
"977127698992320";"ich rufen Geist ich .";"public";"";"";""
"960895220615568";"du Einzelfall .";"public";"";"";""
"962268350478255";"man Artikel lesen geben es einzig valid Hinweis -- der Behauptung stützen . Googelt . man man seriös Webseit -- der behaupt jeweils anderer übernehmen . ursprungstext Versuch -- Hilfe Flüchtlingsproblematik antiamerikanisch Hetze betreiben .";"public";"";"";""
"946639118707845";"jung Flüchtling Alter 25 -- 14 .";"group";"";"";""
"951619634876460";"Dienst rassistisch klingen du Dackel aussterben retten du sie Pudel kreuzen . du Generation reinrassig Dackel jeder schimpfen Jude . der zumindest Volk hart Evolution gegenagen -- es geben sie was wir hundert deutsch Volk berichten .";"individual";"";"";""
"951659518205805";"er Muslim schern dennoch was dran angehen .";"individual";"";"";""
"962255010479589";"O. diejenige Foto Zusammenhang reisen Urheberschaft recherchieren sie behaupten Friedhofsschändung Flüchtling geben Wortwahl Fr. Tierge . sie Foto betrachten sie sofort stutzig sie sich Frage mal stellen Flüchtling sich Mühe massenweise Friedhofsmauer klettern es Eingang geben falsch Nformation lesen festsetzen es schön Vorurteil bestätigen . erneut . sie sich Mühe mal Nstitut googeln -- der ihnen angeboten Nformation hinterfragen . es passen einfach schön er vorurteilsvoll Weltbild .";"individual";"";"";""
"966993583339065";"bitte lesen verbreit . US . Denkfabrik operieren deutsch Tarnung Schleppernetzwerk organsieren . etzwerk Methode Destabilisierung arabisch Frühling Unruhe Syrien Venezuela zuzuordnen du .";"public";"";"";""
"977024745669282";"Afrika nah Osten erleben wir Bevölkerungsexplosion . 50 Algerien 8 Million Einwohner -- es 34 Million -- Durchschnittsalter liegen 15 . Regierung -- Diktatur Schule Infrastruktur bauen vieler Arbeitsplatz Mensch schaffen Europa Untergang weihen es Mauer bauen Grenze schließen .";"public";"";"";""
"966641126707644";"Erfolg .";"public";"";"";""
"977147268990363";"TV gestern seitens Politik sagen immens Aufnahme Flüchtling humanitär Grund einmalig Angelegenheit . lüge . Ungarn Budapest Aussage Reporter 40 Vollbesetzte Bus mehrere Zug Richtung Österreich abfahren . alle Deutschland -- Griechenland drängen nächster Pulk Aussage Heinz Buschkowsky es 5 Million Flüchtling Ade Deutschland -- einstmals blühend du wirstn überrannen .Ca . 2060 uns Muselman verdrängen .";"public";"";"";""
"946590655379358";"der wer ich sehen bunt Braun schwarz bunen .";"group";"";"";""
"961742380530852";"es du dich .";"individual";"";"";""
"966646710040419";"Gruß Assel -- .";"public";"";"";""
"960864857285271";"omisch . fast Welt merken was verkehrt laufen Asyldebatte.ur Regierung . reagieren keiner Situation Griff behalten . Glaube Rückhalt Bevölkerung . m. Gegenteil ..";"public";"";"";""
"961917887179968";"ich denken Pegida röcheln .";"group";"";"";""
"977055292332894";"[@LINK]";"public";"public";"";""
"960899887281768";"der es Deutschland Armut Ungerechtigkeit geben wissen ich der finden ich traurig . . der geben es Einwanderung Asylant . . es einfach Schuld Schwächste Gesellschaft schieben .";"public";"";"";""
"960970707274686";"der wichtig Schritt . lassen .";"group";"";"";""
"961081850596905";"mal UFlüchtlingskommissariat auffallen Wirtschaftsflüchtlin verfolgter Platz blockieren es mal handeln . es Querulant geben reden es bestimmen rein Verbortheit Blindheit .";"public";"";"";""
"957883377583419";"demnächst marschieren Seehofer . du .";"individual";"";"";""
"960874550617635";"Schaut euch mal wer Begriff heutig neriern nehmen wir mal Pro Asyl -- Flüchtlingsrät -- zukunftslos Sozialarbeiter hervorragend Trend verdien Schaut euch wer Pro Asyl div Flüchtlingsräte stecken wisst woher Wind wehen .";"public";"";"";""
"960893963949027";"ich denken du solltest eher Sonne meiden .";"individual";"";"";""
"966870166684740";"Bundesamt man Flüchtling unterbringen .";"group";"";"";""
"947078791997211";"mal sehen rotgrünsuperkorrekt Gutmenschen Aufnahme Flüchtling demonstrieren . Hoffentlich bekommen alle Aufnahmelager direkt Wohngebiet .";"group";"";"";""
"962181670486923";"ich glauben Westeuropa nichts erwart Fett -- Faul unfähig sich behaupten einer aufhalten Osten inklen RußlandChina .";"public";"";"";""
"951557164882707";".und sie Ungarn schmarotzen dealen es Ungarn weniger bekommen wir alle . drauf .";"group";"";"";""
"961151573923266";"dummen faul Subjekt links mir scheissegalen .";"group";"";"";""
